Recency,Frequency,TotalSpent,AvgOrderValue,TotalItems,UniqueProducts,CustomerLifetimeDays,Purchases_Last30Days,Purchases_Last60Days,Purchases_Last90Days,AvgItemsPerOrder,AvgRevenuePerItem,OrdersPerDay,RevenuePerDay,ProductsPerOrder,ItemsPerProduct,ProductDiversityRatio,RecencyToLifetimeRatio,Recent30to60Ratio,Recent60to90Ratio,SpendPerOrder,SpendPerProduct,FrequencyToLifetimeRatio,ItemsPerDay
-0.8678707558198777,-0.024665604930093517,-0.24927688227951733,-0.08460292724249048,-0.23458685049573838,-0.36261204905112177,0.6653441320120559,0.711796001717375,0.830627142314641,0.3927478839058074,-0.34795073404569193,-0.3351651523238985,-0.7636493039400097,-0.5400106234239227,-0.5155911598031347,0.2128629001047635,-0.45371152505345264,-0.7166147750666532,0.8894894682773763,1.6319626235462805,-0.3907003883326724,0.003299815426360199,-0.7636493039400097,-0.5200402480414381
-1.1487190734666546,0.9989569996687861,1.7626512453561654,-0.5604538104676028,1.4368593541873442,1.972315701972113,1.9264883014297254,0.711796001717375,0.830627142314641,1.3714429571953366,0.849300312713659,0.1136496363536045,-0.7463507866039024,-0.4956711152897822,0.7097373190848812,-0.04948614947255474,-0.304307408312482,-0.7186845642349448,0.8894894682773763,0.6192078354840328,1.284182270263348,0.05518479735938608,-0.7463507866039024,-0.4863435871587667
-1.0925494099372992,0.7942324787490102,2.562275951562752,0.20852165392511077,2.3341620535435257,1.6387545946830795,0.6415489590041753,0.711796001717375,0.830627142314641,0.882095420550572,2.065472493182013,-0.07464291105813273,-0.7136673205804889,-0.40836580909289827,0.686508343181791,1.0294485298785616,-0.648179260092027,-0.7181559778391656,0.8894894682773763,0.9989908810073757,2.535481913121209,0.7721664521854404,-0.7136673205804889,-0.40567000437976425
0.8593463977077999,-0.43411464676964534,-0.09949698598540378,0.21595481847375825,-0.25353441880793526,-0.20460941928263215,-0.8813421135001802,-0.46797033599852,-0.534042346162706,-0.5859471893837218,0.3155938515424605,0.8253856409592384,0.7935252417815172,2.3522602961606967,0.5297127558359311,-0.4074655016668613,-0.09724068932983378,1.1360515452583562,-0.6202008264412477,-0.8999243466093394,1.1013127740841928,0.05898342171973015,0.7935252417815172,1.3267114719518682
0.3678618418259404,-0.43411464676964534,-0.4831637062035545,-0.1350655735972294,-0.4903790227103964,-0.6083939175798833,-0.8813421135001802,-0.46797033599852,-0.534042346162706,-0.5859471893837218,-0.7120194447223773,-0.019219991756753936,0.7935252417815172,0.039034597530886186,-0.6723867471489947,-0.4560938358207378,-0.15967568535378987,0.6913844731393085,-0.6202008264412477,-0.8999243466093394,-0.7101249124377363,-0.31368895349401305,0.7935252417815172,-0.030845867265939457
-1.1768039052313322,0.7942324787490102,0.3177504220032254,-1.1990035566715296,0.2837644826165051,2.902775632830996,2.057361752973068,1.89156233943327,1.5129618865533145,0.882095420550572,-0.15857628373402896,-0.15859241345797895,-0.7551629381256881,-0.5334442296323053,1.6272818672569502,-1.1868683425695197,1.563982685299402,-0.7187941552271692,1.6443346156366883,1.9484484948157332,-0.11383448464513596,-0.915563648782048,-0.7551629381256881,-0.5151560120380435
1.5052975282953867,-0.22939012584986943,-0.35585318217207673,0.16200366452368006,-0.30767032827135493,-0.4855029833155025,-0.6433903834213747,-0.46797033599852,-0.534042346162706,-0.5859471893837218,-0.3107609195142025,-0.634712603280865,-0.6483674086280365,-0.49045819288130926,-0.5678563555850881,0.4678445131029162,-0.5517383988126,-0.6026874551091855,-0.6202008264412477,-0.8999243466093394,-0.4645438224346078,-0.027202631168489623,-0.6483674086280365,-0.46120077888192473
2.2355031541770063,-0.43411464676964534,-0.48061669978341864,-1.0503292260411627,-0.48361203402746894,-0.3099445057949585,-0.8813421135001802,-0.46797033599852,-0.534042346162706,-0.5859471893837218,-0.6826590648290962,-0.13458610035333032,0.7935252417815172,0.05439115674009599,0.21612158114421134,-1.2491097466378012,1.7835893460616985,2.38111934719169,-0.6202008264412477,-0.8999243466093394,-0.698099518589075,-0.9530740216122306,0.7935252417815172,0.00794148528314076
-1.106591825819638,-0.024665604930093517,0.4524472646530971,0.10847915549520327,0.38120911965066057,0.09383999250229258,-0.03661347172042053,0.711796001717375,0.830627142314641,0.882095420550572,0.9879465510985973,-0.08078967243631206,-0.7337426313496549,-0.46870963729143567,0.16385638536225805,0.8126094781040735,-0.6108292675086611,-0.7177866530284355,0.8894894682773763,0.9989908810073757,1.2658539833540776,0.6053283403132326,-0.7337426313496549,-0.4586919144114882
0.016801444767469347,0.5895079578292342,1.5028884280825607,1.6269671448208007,0.8508381342458262,0.4800686430474893,0.9865789676184433,-0.46797033599852,-0.534042346162706,0.882095420550572,0.6779848262252443,0.7774499436747612,-0.7396264371349703,-0.47576306955756853,-0.04520439776555514,0.883308562366881,-0.6224473238593402,-0.7119301276964276,-0.6202008264412477,-0.8999243466093394,1.6365501699375522,1.3525631788662495,-0.7396264371349703,-0.4832340525662244
